"DateTime","city","country","shape"
2011-01-05,"e. bridgewater",NA,NA
1999-11-02,"e. greenville",NA,NA
2009-08-05,"eagan","us",NA
2013-05-15,"eagle","us",NA
1999-11-02,"eagle creek","us",NA
2001-02-18,"eagle river","us",NA
2009-05-12,"eagle river","us",NA
1999-11-02,"earlville","us",NA
1999-11-02,"east aurora",NA,NA
2012-12-20,"east bridgewater","us",NA
2003-03-21,"east haven","us",NA
1999-11-02,"eastgate","us",NA
2006-02-14,"eastland","us",NA
2014-02-14,"easton","us",NA
1999-11-02,"eastport","us",NA
2014-05-02,"eaton","us",NA
1999-11-02,"eaton rapids","us",NA
2010-04-13,"edgemoore",NA,NA
2005-10-11,"edgewater","us",NA
1999-11-02,"edinboro","us",NA
2009-01-10,"edinburgh","us",NA
2000-09-17,"edinburgh (over) (uk/scotland)","gb",NA
1999-11-02,"edmonds","us",NA
2006-07-16,"edroy","us",NA
1999-11-02,"edwards afb",NA,NA
2010-05-12,"edwards afb",NA,NA
1999-11-02,"edwards afb",NA,NA
2001-11-20,"edwards afb (vicinity)",NA,NA
2003-03-21,"egg harbor",NA,NA
1999-11-02,"eilmsport",NA,NA
2005-10-11,"el cajon","us",NA
1999-11-02,"el centro","us",NA
1999-11-02,"el cerrito","us",NA
1999-11-02,"el paso","us",NA
1999-11-02,"electric city","us",NA
2003-02-05,"elgin (uk/scotland)","gb",NA
2012-05-13,"elizabeth","us",NA
2009-03-19,"elizabethton","us",NA
1999-11-02,"elizabethtown","us",NA
2010-07-06,"elk",NA,NA
2002-03-19,"elk grove","us",NA
2010-04-13,"elk grove","us",NA
2010-02-14,"elk river","us",NA
1999-11-02,"elkins","us",NA
2002-04-08,"ellensburg/thorp",NA,NA
1999-11-02,"ellisville","us",NA
1999-11-02,"elma","us",NA
2012-08-05,"elmira","us",NA
2008-04-17,"elyria","us",NA
2001-11-20,"emeryville","us",NA
2003-12-09,"emmen (netherlands)",NA,NA
2011-02-23,"endicott","us",NA
1999-11-02,"endicott","us",NA
2000-02-16,"england (latitude 55 north) (uk/england)",NA,NA
1999-11-02,"enterprise","us",NA
2012-09-24,"erie","us",NA
2000-07-29,"escazu (costa rica)",NA,NA
1999-01-28,"esl&ouml;&#44 scania (sweden)",NA,NA
1999-11-02,"eugene","us",NA
2005-12-16,"eugene","us",NA
1999-11-02,"eugene","us",NA
1999-11-02,"eureka","us",NA
2012-05-13,"evans",NA,NA
2014-02-27,"evansville","us",NA
1999-11-02,"evansville","us",NA
2010-04-13,"evansville","us",NA
2006-10-30,"evart","us",NA
1999-11-02,"everett","us",NA
1999-11-02,"everett","us",NA
1999-11-02,"everett","us",NA
2011-02-18,"everett","us",NA
1999-09-12,"everett","us",NA
2004-08-11,"everton","us",NA
2010-11-21,"everywhere",NA,NA
1999-11-02,"evington","us",NA
2003-08-28,"exeter (uk/england)","gb",NA
1999-11-02,"fagle",NA,NA
2005-06-20,"fair oak (eastleigh) (uk/england)",NA,NA
1999-11-02,"fair oaks","us",NA
2008-01-21,"fair oaks (landings)",NA,NA
2002-12-23,"fairbanks","us",NA
1999-11-23,"fairbanks&#44 trans alaskan pipeline haul road 250 mi n of",NA,NA
2002-03-19,"fairdale","us",NA
2003-11-11,"fairfield","us",NA
1999-11-02,"fairfield","us",NA
1999-11-02,"fairfield","us",NA
2011-05-02,"fairhaven","us",NA
1999-11-02,"fairmont","us",NA
2006-07-16,"fairport","us",NA
2008-07-05,"falcon","us",NA
1999-11-02,"fall river","us",NA
1999-11-02,"fall river","us",NA
2005-04-16,"fallon (chalk mountain)","us",NA
1999-11-02,"fargo","us",NA
1999-11-02,"fargo","us",NA
1999-11-17,"farmer city","us",NA
1999-11-02,"farmingdale","us",NA
1999-11-02,"farmington","us",NA
2011-03-23,"farmington","us",NA
1999-11-02,"farmington","us",NA
2009-03-19,"farmville","us",NA
1999-11-02,"fayetteville","us",NA
1999-11-02,"federal way","us",NA
1999-11-02,"federal way","us",NA
2009-05-12,"federal way","us",NA
1999-11-02,"federal way","us",NA
2012-07-04,"federalsburg","us",NA
1999-11-02,"fenton","us",NA
1999-11-02,"fernley","us",NA
2006-12-07,"fes (morocco)",NA,NA
1999-11-02,"fife","us",NA
2004-08-11,"fiji islands (s. pacific ocean)",NA,NA
2013-07-05,"fillmore",NA,NA
2004-02-12,"fingal (north dublin) (republic of ireland)",NA,NA
1999-11-02,"fircrest","us",NA
1999-08-30,"fittstown (on a farm)","us",NA
2012-07-04,"flagstaff","us",NA
2002-09-28,"flagstaff","us",NA
2002-05-14,"flagstaff (i17 south of)","us",NA
2005-04-16,"flint","us",NA
1999-11-02,"flint","us",NA
1999-11-02,"flint","us",NA
2007-10-08,"florala (??)","us",NA
1999-11-02,"florence","us",NA
1999-11-02,"florence","us",NA
1999-11-02,"florence","us",NA
2011-03-10,"florida",NA,NA
1999-06-23,"florida panhandle (100-200 mi. e of)",NA,NA
2004-09-29,"flowood","us",NA
1999-11-02,"flushing","us",NA
1999-11-02,"flushing","us",NA
1999-11-02,"folsom","us",NA
1999-11-02,"folsom","us",NA
1999-11-02,"folsom","us",NA
1999-11-02,"fontana","us",NA
1999-11-02,"fontana","us",NA
1999-11-02,"fontana","us",NA
2001-10-12,"fontana","us",NA
2001-08-05,"fontana","us",NA
1999-11-02,"fontana","us",NA
1999-11-02,"fontana","us",NA
1999-11-02,"fontana","us",NA
1999-11-02,"fontana","us",NA
1999-11-02,"forest lake","us",NA
1999-11-09,"fort benning",NA,NA
1999-11-02,"fort collins",NA,NA
2004-09-29,"fort collins","us",NA
1999-10-19,"fort knox",NA,NA
2008-02-14,"fort lauderdale",NA,NA
2014-01-30,"fort lauderdale","us",NA
2013-02-04,"fort lauderdale","us",NA
1999-11-02,"fort lewis",NA,NA
2000-08-19,"fort lewis",NA,NA
2013-05-15,"fort meyers",NA,NA
1999-11-02,"fort morgan",NA,NA
2013-11-11,"fort myers","us",NA
1999-11-02,"fort myers",NA,NA
1999-11-02,"fort myers",NA,NA
2011-12-12,"fort myers beach","us",NA
1999-11-02,"fort myers beach",NA,NA
1999-11-02,"fort smith",NA,NA
1999-11-02,"fort walton beach",NA,NA
1999-11-02,"fort wayne",NA,NA
2012-05-13,"fort wayne","us",NA
1999-11-02,"fort wayne",NA,NA
1999-11-02,"fort wayne",NA,NA
1999-11-02,"fort wayne",NA,NA
2006-10-30,"fort wayne","us",NA
1999-11-02,"fox chapel","us",NA
1999-11-02,"framingham","us",NA
1999-11-02,"framingham","us",NA
2007-04-27,"france",NA,NA
2004-06-18,"francis e warren afb",NA,NA
2003-02-25,"francois lake (canada)",NA,NA
2008-10-31,"frankfort","us",NA
2010-11-21,"franklin","us",NA
2003-12-09,"fraser","us",NA
2004-01-17,"fraser","us",NA
1999-11-02,"freeport","us",NA
2011-10-10,"fremont (russian river)","us",NA
1999-11-02,"french camp","us",NA
2013-08-30,"french village","us",NA
1999-11-02,"fresno","us",NA
2008-03-31,"fresno","us",NA
1999-11-02,"fresno","us",NA
1999-11-02,"fresno","us",NA
1999-11-02,"fresno","us",NA
1999-11-02,"frostburg","us",NA
1999-11-02,"frostburg","us",NA
1999-11-02,"ft. bragg",NA,NA
1999-11-02,"ft. dick",NA,NA
2011-10-19,"ft. lee",NA,NA
2009-01-10,"ft. myers","us",NA
2013-02-18,"ft. richardson",NA,NA
1999-11-30,"fulton","us",NA
2011-02-23,"gainesville","us",NA
1999-11-02,"gainesville","us",NA
1999-11-02,"gaithersburg","us",NA
2006-10-30,"galconda",NA,NA
2002-07-01,"gallup/albuquerque (between)",NA,NA
1999-11-02,"garberville","us",NA
2013-05-15,"garberville","us",NA
2012-03-13,"garden city","us",NA
2012-09-24,"garden city","us",NA
2014-02-07,"garden ridge","us",NA
1999-11-02,"gardena","us",NA
1999-11-02,"gardendale",NA,NA
2002-08-16,"gardiner","us",NA
2010-11-21,"gardnerville","us",NA
2009-03-19,"garibaldi","us",NA
1999-11-02,"garland","us",NA
1999-11-02,"gaston","us",NA
2012-07-04,"gate city","us",NA
2001-10-12,"gatesville","us",NA
2008-10-31,"gaviota","us",NA
1999-11-02,"geneva","us",NA
2013-09-09,"georgetown","us",NA
2004-06-23,"georgia (meriwether county)",NA,NA
2002-01-11,"gerlach","us",NA
2001-08-05,"ghaziabad (india)",NA,NA
2006-10-30,"gibraltar (mediterranean sea)",NA,NA
2013-11-20,"gibsonton","us",NA
2004-12-03,"gifford national forest",NA,NA
1999-11-02,"gig harbor","us",NA
1999-11-02,"gig harbor","us",NA
1999-11-02,"gilbert","us",NA
2007-04-27,"gilbert","us",NA
1999-11-02,"gilbertsville","us",NA
1999-11-02,"gilman","us",NA
2011-05-29,"glacier national park (??)",NA,NA
1999-11-02,"glade spring","us",NA
2002-12-23,"glasgow (near) (uk/scotland)","gb",NA
1999-11-02,"glen","us",NA
2013-09-30,"glen arbor","us",NA
1999-11-02,"glen ellen","us",NA
2003-08-28,"glen wilton","us",NA
2012-10-30,"glendale","us",NA
2007-08-07,"glendale","us",NA
1999-01-28,"glendale","us",NA
1999-11-02,"glendale","us",NA
2012-08-05,"glendale","us",NA
2013-08-30,"glendalemingle dale",NA,NA
1999-11-02,"glendo","us",NA
1999-11-02,"glendora","us",NA
2004-07-25,"glenvil","us",NA
1999-11-02,"godfrey","us",NA
1999-11-02,"gold river","us",NA
1999-11-02,"goldsboro","us",NA
2011-03-23,"goldthwaite","us",NA
2011-02-18,"goldthwaite","us",NA
1999-11-02,"goleta","us",NA
2003-05-13,"goleta","us",NA
2008-01-21,"golqnovci (bulgaria)",NA,NA
2005-11-08,"gonsaga bay (mexico)",NA,NA
1999-11-02,"gorham","us",NA
2004-03-01,"gorman vor (inflight)",NA,NA
2005-02-08,"graham county","us",NA
1999-11-02,"grain valley","us",NA
2005-11-08,"grand blanc","us",NA
2013-05-15,"grand blanc","us",NA
2008-02-14,"grand blanc","us",NA
2003-11-08,"grand junction","us",NA
2012-12-20,"grand junction","us",NA
2008-06-12,"grand rapids","us",NA
2011-05-12,"grand rapids","us",NA
2013-08-30,"grand remous (canada)",NA,NA
1999-11-02,"grandview","us",NA
2013-05-15,"grandville","us",NA
1999-11-02,"grangeville","us",NA
1999-11-02,"granite",NA,NA
1999-11-02,"granite falls","us",NA
2000-12-02,"granite/east st. louis",NA,NA
2000-12-20,"grantham (uk/england)","gb",NA
2006-10-30,"grants pass","us",NA
2002-04-08,"granville","us",NA
1999-11-02,"grape creek","us",NA
1999-11-02,"grass lake","us",NA
2007-11-28,"great barrier reef (at sea) (australia)",NA,NA
2013-12-12,"great falls","us",NA
2005-04-16,"great falls","us",NA
1999-11-02,"green co.",NA,NA
2013-07-03,"green island","us",NA
2010-06-03,"green lake","us",NA
1999-01-28,"greenfield","us",NA
1999-01-28,"greenfield (suburb of milwaukee)","us",NA
2003-07-16,"greenlaw (uk/england)","gb",NA
1999-11-02,"greensburg","us",NA
1999-11-02,"greensville",NA,NA
1999-11-02,"greenville","us",NA
2001-08-05,"greenwater (4 miles east of)","us",NA
2001-08-05,"greenwich","us",NA
2001-08-05,"greenwich","us",NA
1999-11-02,"greenwood","us",NA
2009-12-12,"greers ferry",NA,NA
1999-11-02,"gresham","us",NA
2001-08-20,"gresham","us",NA
2007-04-27,"griffin","us",NA
2002-12-23,"grifton",NA,NA
2009-12-12,"grimsby",NA,NA
1998-03-07,"grove city","us",NA
1999-11-02,"grover beach","us",NA
1999-11-02,"guadelupe",NA,NA
2001-02-18,"guayaquil (ecuador)",NA,NA
1999-11-02,"guemes island",NA,NA
2007-04-27,"guernsey (uk/england)",NA,NA
2009-12-12,"gulfport","us",NA
2009-03-19,"gurnee","us",NA
1999-11-02,"gustavus","us",NA
2001-04-28,"hage",NA,NA
2014-02-07,"halifax (canada)","ca",NA
1999-11-02,"haltbro",NA,NA
2012-08-05,"hamilton","us",NA
2009-03-19,"hampton","us",NA
2001-02-18,"hampton","us",NA
1999-11-02,"hampton","us",NA
2012-06-20,"hampton","us",NA
2009-01-10,"hampton beach","us",NA
2013-02-18,"hana","us",NA
2003-03-21,"hancock","us",NA
1999-11-02,"hansville","us",NA
1999-11-02,"hansville","us",NA
2001-08-05,"harbor city","us",NA
1999-11-02,"harmony","us",NA
2006-07-16,"harris county","us",NA
2014-01-24,"harrisburg","us",NA
1999-11-02,"harrisburg","us",NA
2012-07-04,"harrisburg","us",NA
2006-10-30,"harrisburg (near)","us",NA
2006-10-30,"harrisburg (near)","us",NA
2006-12-07,"harrisburg area",NA,NA
1999-11-02,"harrisonburg","us",NA
1999-11-02,"harrisonburg","us",NA
1999-11-02,"harrisonburg","us",NA
2006-10-30,"harrodsburg","us",NA
2009-12-12,"harrogate (uk/england)","gb",NA
2004-01-31,"hartford","us",NA
2001-04-01,"hartford","us",NA
1999-11-02,"hartford","us",NA
2001-08-05,"hartsburg","us",NA
1999-11-02,"haslett","us",NA
2000-03-07,"hawthorne","us",NA
2002-10-15,"hayward","us",NA
2004-01-22,"hayward","us",NA
2007-02-01,"hayward","us",NA
2009-03-19,"haywards heath (uk/england)","gb",NA
1999-11-02,"hayworth",NA,NA
2011-12-17,"hazard","us",NA
1999-11-02,"hazel dell","us",NA
2012-09-24,"hector","us",NA
1999-11-02,"helena","us",NA
2003-07-16,"hemet","us",NA
2008-01-21,"hempstead","us",NA
2002-03-19,"henderson","us",NA
1999-11-02,"henderson","us",NA
2003-12-19,"hendersonville (over old hickory lake)","us",NA
2009-12-12,"henley-in-arden (uk/england)",NA,NA
2003-03-21,"hephzibah","us",NA
2011-05-12,"hershey","us",NA
1999-11-02,"hialeah","us",NA
1999-11-02,"hickory corners","us",NA
2000-04-15,"highlands/sandy hook area",NA,NA
1999-11-02,"highpoint",NA,NA
1999-11-02,"highway 15",NA,NA
1999-11-02,"highway 37",NA,NA
2011-10-25,"highway 95 (eastbound)",NA,NA
1999-11-02,"hilliard","us",NA
2006-05-15,"hillsboro","us",NA
1999-11-02,"hillsboro","us",NA
2006-05-15,"hillsboro","us",NA
1999-11-02,"hillsborough","us",NA
1999-11-02,"hilltop","us",NA
1999-11-02,"hoh river",NA,NA
2011-06-27,"hoisington","us",NA
2003-03-04,"holden","us",NA
2010-07-28,"holden beach","us",NA
1999-11-02,"hollister","us",NA
2007-02-01,"holliston","us",NA
1999-11-02,"holly","us",NA
2013-10-23,"holly pond","us",NA
1999-11-02,"hollywood","us",NA
2003-03-21,"hollywood","us",NA
2009-05-12,"hollywood","us",NA
1999-11-02,"holton","us",NA
2008-03-31,"holtwood","us",NA
2009-06-09,"homer",NA,NA
2010-11-21,"honeoye falls","us",NA
1999-11-02,"honolulu","us",NA
2009-01-10,"honolulu","us",NA
2013-02-18,"hood river","us",NA
2004-06-18,"hoodsport","us",NA
1999-11-02,"horry county","us",NA
1999-11-02,"horton","us",NA
2014-01-30,"hot springs","us",NA
2012-06-20,"hot springs","us",NA
2010-11-21,"houston",NA,NA
2014-03-27,"houston","us",NA
2002-11-09,"houston","us",NA
1999-11-02,"houston","us",NA
2009-04-14,"houston","us",NA
1999-11-02,"houston","us",NA
2001-08-05,"houston","us",NA
2003-03-21,"houston area (canada)",NA,NA
1999-11-02,"howell",NA,NA
2003-08-01,"howell","us",NA
2003-08-28,"hsin hse town (taiwan)",NA,NA
2000-06-21,"hull (uk/england)","gb",NA
2005-04-16,"humble","us",NA
1999-11-02,"humbolt",NA,NA
2011-08-07,"huntersville","us",NA
2011-02-08,"huntingdon",NA,NA
1999-11-02,"huntington","us",NA
2009-08-05,"huntington","us",NA
2009-08-05,"huntington","us",NA
2009-01-10,"huntington",NA,NA
1999-11-02,"huntington","us",NA
1999-11-02,"huntington","us",NA
2009-08-05,"huntington","us",NA
2009-08-05,"huntington","us",NA
2014-01-16,"huntington beach","us",NA
1999-11-02,"huntington beach","us",NA
2011-05-02,"huntington station","us",NA
2014-03-18,"huntsville","us",NA
2009-08-05,"huntsville","us",NA
2012-02-03,"hurricane","us",NA
2007-02-01,"husten",NA,NA
1999-11-02,"hwy. 18",NA,NA
1999-11-02,"i-10&#44 marker 174",NA,NA
1999-11-02,"idaho falls","us",NA
1999-11-02,"idaho falls","us",NA
2003-05-09,"illinois",NA,NA
2012-01-12,"in flight (between uk and netherlands)",NA,NA
2013-08-30,"in orbit",NA,NA
2013-08-30,"in orbit",NA,NA
2012-05-13,"in-flight (from las vegas to hawaii)",NA,NA
2001-08-05,"independence","us",NA
2002-07-01,"index","us",NA
2008-03-04,"indian falls","us",NA
1999-11-02,"indian heights","us",NA
2001-04-28,"indian springs","us",NA
2001-03-06,"indiana",NA,NA
2005-12-16,"indiana (northern; outside sawmill)",NA,NA
2013-07-03,"indianapolis","us",NA
2004-09-09,"indianapolis","us",NA
2013-09-09,"indianapolis","us",NA
1999-11-02,"inglewood","us",NA
2004-04-09,"inkerman/tracadie (canada)",NA,NA
1999-11-02,"inspiration pt.",NA,NA
2011-12-12,"international falls","us",NA
2007-06-12,"international space station",NA,NA
2008-06-12,"interstate 40",NA,NA
2008-03-31,"interstate 5 (approx mile marker 63)",NA,NA
2008-03-31,"inverness","us",NA
1999-11-02,"inyo co.",NA,NA
2013-04-12,"ionia","us",NA
1999-11-02,"iowa city","us",NA
1999-11-02,"iowa city","us",NA
2001-10-12,"ipswich (suffolk) (uk/england)","gb",NA
2007-02-01,"iran",NA,NA
2007-06-12,"iran",NA,NA
2013-07-05,"irmo","us",NA
2001-08-05,"iron mountain",NA,NA
2007-02-01,"iron river","us",NA
2000-12-09,"ironton","us",NA
2007-11-28,"irvine","us",NA
2013-12-02,"irvine","us",NA
2003-03-11,"irvine","us",NA
1999-11-02,"irving","us",NA
1999-11-02,"issaquah","us",NA
1999-11-02,"issaquah","us",NA
1999-11-02,"ithaca","us",NA
2014-04-18,"jackhorn",NA,NA
1999-11-02,"jackson","us",NA
2009-04-14,"jackson","us",NA
1999-11-02,"jackson","us",NA
2005-04-16,"jacksonville","us",NA
2001-08-05,"jacksonville","us",NA
2008-03-04,"jacksonville","us",NA
1999-11-02,"jacksonville","us",NA
2011-02-18,"jacksonville","us",NA
1999-11-02,"jacksonville","us",NA
1999-11-02,"jacksonville","us",NA
2001-08-05,"jacksonville","us",NA
1999-11-02,"jacksonville","us",NA
2008-06-12,"jacksonville","us",NA
2012-08-19,"jacksonville","us",NA
2005-10-11,"jacksonville to ft. pierce",NA,NA
2005-10-11,"jacksonville/ft. pierce",NA,NA
2010-04-13,"jafir (jordan)",NA,NA
1999-11-02,"jamestown","us",NA
2007-02-01,"jasper","us",NA
2003-09-12,"jay","us",NA
1999-11-02,"jeannette","us",NA
1999-11-02,"jefferson city","us",NA
1999-11-02,"jefferson city","us",NA
2005-09-02,"jefferson county","us",NA
2009-01-10,"jersey (uk/england??)",NA,NA
2010-07-28,"jewell county","us",NA
2002-02-22,"jewell valley",NA,NA
2012-12-20,"johannesburg (south africa)",NA,NA
1999-11-02,"johnson city","us",NA
1999-11-02,"johnson city","us",NA
2007-08-07,"johnson city","us",NA
2002-09-13,"johnson city","us",NA
1999-11-02,"johnson city","us",NA
1999-11-02,"jolliet",NA,NA
2010-11-21,"jonesville","us",NA
2002-09-13,"joplin","us",NA
2007-02-01,"joshua tree nat&#39l park",NA,NA
1999-11-02,"joyce","us",NA
2000-02-16,"juneau","us",NA
1999-11-02,"kalamazoo","us",NA
1999-11-02,"kalamazoo","us",NA
1999-11-02,"kalamazoo","us",NA
1999-01-28,"kalamazoo","us",NA
2011-10-10,"kalamazoo","us",NA
1999-11-02,"kalamazoo","us",NA
1999-11-02,"kalispell","us",NA
2000-08-25,"kalispell","us",NA
2014-04-18,"kamloops (canada)","ca",NA
2010-05-12,"kamloops (canada)","ca",NA
2001-02-18,"kamuela",NA,NA
2009-12-12,"kaneohe","us",NA
2009-03-19,"kaneohe","us",NA
1999-11-02,"kansas city","us",NA
2001-03-16,"kansas city","us",NA
1999-11-02,"kansas city","us",NA
1999-11-02,"kansas city","us",NA
1999-08-30,"kansas city/emporia (countryside between)",NA,NA
2008-08-12,"katy","us",NA
2006-10-30,"kaunas (lithuania)",NA,NA
2005-04-16,"kavala (50 km. se of) (greece)",NA,NA
2013-11-11,"kawartha lakes (canada)",NA,NA
1999-11-02,"kearney","us",NA
2002-09-19,"keesler afb",NA,NA
2007-11-28,"keller","us",NA
2012-05-29,"kelowna (canada)","ca",NA
1999-11-02,"kelseyville","us",NA
2003-02-11,"kelso","us",NA
1999-11-02,"kelso","us",NA
1999-11-02,"kelso","us",NA
2004-06-18,"kennewick","us",NA
2006-10-30,"kenora (canada)","ca",NA
2000-12-02,"kenora (sw of&#44 16 mi. on lake of the woods) (canada)","ca",NA
2000-12-02,"kenora (sw of&#44 16 mi. on lake of the woods) (canada)","ca",NA
2012-02-03,"kenosha","us",NA
1999-11-02,"kent","us",NA
2013-12-02,"kenya",NA,NA
2007-10-08,"keokuk","us",NA
2000-02-16,"kerkuk (near) (northern iraq)",NA,NA
2013-08-30,"khada (gujarat) (india)",NA,NA
2002-06-12,"kilmarnock (uk/england)","gb",NA
2012-11-19,"king&#39s canyon park",NA,NA
2011-02-18,"kingman","us",NA
2009-12-12,"kingston","us",NA
2013-07-03,"kingston","us",NA
1999-11-02,"kingsville","us",NA
2013-10-14,"kingsville (canada)","ca",NA
2013-08-30,"kingswinford (uk/england)","gb",NA
1999-11-02,"kirkland","us",NA
1999-11-02,"kirkland","us",NA
2006-02-14,"kirkland","us",NA
1999-11-02,"kirkland","us",NA
2001-08-05,"kirkland","us",NA
2014-03-27,"kissimmee","us",NA
2004-02-12,"kista (sweden)",NA,NA
2010-02-14,"kittanning","us",NA
1999-11-02,"klamath falls","us",NA
2009-03-19,"knife river","us",NA
2003-03-21,"knoxville","us",NA
1999-11-02,"knoxville","us",NA
2009-12-12,"knoxville (west of; on hwy. 150)","us",NA
2010-07-06,"knutsford (uk/england)","gb",NA
1999-11-02,"kodak","us",NA
2009-08-05,"koh samui (thailand)",NA,NA
1999-11-02,"kokomo","us",NA
2005-04-16,"kokomo","us",NA
2008-06-12,"kokomo","us",NA
2008-04-17,"kokomo","us",NA
2012-04-18,"koneohe bay",NA,NA
2013-05-15,"kota city (rajasthan) (india)",NA,NA
2002-10-15,"kota kinabalu (malaysia)",NA,NA
2009-04-14,"krasdnoyarsk (russia)",NA,NA
2006-12-07,"krasnoyarsk (russia)",NA,NA
2000-12-09,"kresgeville","us",NA
2003-03-21,"kuala lumpur (malaysia)",NA,NA
2013-09-30,"kuchaman city (india)",NA,NA
2008-08-12,"kurseong (india)",NA,NA
1999-11-02,"la conner","us",NA
1999-11-02,"la crosse","us",NA
2008-08-12,"la farge","us",NA
1999-11-02,"la habra","us",NA
2008-06-12,"la jolla","us",NA
2003-09-04,"la mesa","us",NA
1999-12-16,"la plata","us",NA
2001-08-05,"la quinta","us",NA
1999-11-02,"lacey","us",NA
2009-03-19,"laconner/conway (between)",NA,NA
1999-11-02,"ladysmith","us",NA
2006-07-16,"lafayette","us",NA
2003-03-11,"lafayette/walnut creek",NA,NA
2001-02-18,"laguna beach","us",NA
1999-11-02,"lake charles","us",NA
1999-11-02,"lake city","us",NA
1999-11-02,"lake havasu",NA,NA
2006-02-14,"lake havasu city","us",NA
2004-01-31,"lake hopatcong","us",NA
1999-11-02,"lake jackson","us",NA
2008-03-31,"lake mcclure",NA,NA
1999-11-02,"lake nacemiento",NA,NA
2007-02-01,"lake norman",NA,NA
1999-11-02,"lake oswego","us",NA
1999-11-02,"lake oswego","us",NA
1999-11-02,"lake oswego","us",NA
2010-04-13,"lake oswego","us",NA
1999-11-02,"lake oswego","us",NA
1999-11-02,"lake oswego","us",NA
1999-11-02,"lake oswego","us",NA
1999-11-02,"lake oswego","us",NA
1999-11-02,"lake oswego","us",NA
2008-03-04,"lake providence","us",NA
1999-11-02,"lake stevens","us",NA
1999-11-02,"lake tahuyeh",NA,NA
2009-12-12,"lake toxaway","us",NA
